DANCE,Melody DanceFit,"500 W William Cannon Dr, Suite 400, Austin",5.0,(1000+)
"STRENGTH TRAINING, BARRE",Mecca Gym & Spa,"524 N Lamar Blvd, 3rd Floor, Austin",4.9,(1000+)
GYM TIME,Gold's Gym,"6001 Middle Fiskville Rd, #100, Austin",4.8,(1000+)
GYM TIME,Gold's Gym,"115 E 6th St, Austin",4.8,(1000+)
PILATES,THE LAGREE STUDIO,"500 N Lamar Blvd, Suite 190, Austin",4.9,(1000+)
STRENGTH TRAINING,FIT Austin,"2919 Manchaca Rd, Suite #104, Austin",4.9,(1000+)
YOGA,Sanctuary Yoga,"1006 S 8th St, Austin",4.8,(1000+)
"YOGA, BARRE",Dancers Shape,"5350 Burnet Rd, #7, Austin",4.8,(1000+)
YOGA,Breath and Body Yoga,"2415 Exposition, Austin",4.9,(1000+)
ROWING,Ro Fitness,"74 Trinity St, Austin",4.9,(1000+)
BARRE,Studio Barre,"4970 W US Hwy 290 Service Rd, Austin",4.9,(1000+)
"YOGA, PILATES, …",ToddPilates & Barre,"9029 Research Blvd, Suite 200, Austin",4.8,(1000+)
BARRE,The Barre Code,"400 Nueces Street Downtown - Mellow Johnny's , Austin",4.9,(1000+)
"PRENATAL, MEDITATION, …",Modo Yoga Austin,"7010 Easy Wind Dr, Suite 130, Austin",4.8,(1000+)
BARRE,The Bar Method,"1611 W 5th St, #125, Austin",4.9,(1000+)
ROWING,Ro Fitness,"2425 Exposition Blvd, Suite E-1, Austin",4.9,(1000+)
STRENGTH TRAINING,HIIT Circuit Training,"3201 Bee Caves Rd, Austin",4.9,(500+)
STRENGTH TRAINING,Onnit Academy,"4401 Freidrich Ln, Suite 301, Austin",4.9,(1000+)
"YOGA, STRENGTH TRAINING, …",Regymen Fitness,"10515 North Mopac Expressway, Austin",4.9,(500+)
"PILATES, STRENGTH TRAINING, …",Fuerte Fitness,"4631 Airport Blvd, Suite 110A, Austin",4.8,(1000+)
PILATES,Studio Mantra,"8127 Mesa Dr, Austin",4.8,(1000+)
YOGA,Wild Heart Yoga,"5604 Bee Cave Rd, West Lake Hills",4.8,(1000+)
"YOGA, BARRE",Yoga Pod,"9333 Research Blvd, Austin",4.7,(1000+)
BOXING,Rise Kickbox,"1181 Airport Blvd, Austin",4.9,(1000+)
BARRE,Pure Barre,"3267 Bee Caves Rd, Suite 120, Austin",4.9,(1000+)
YOGA,FlowYoga,"700 E Whitestone Blvd, Suite 201, Cedar Park",4.9,(1000+)
BARRE,Pure Barre,"10710 Research Blvd, Suite 316, Austin",4.9,(1000+)
DANCE,Balance Dance Studios,"4544 S Lamar Blvd, Austin",4.8,(1000+)
"STRENGTH TRAINING, DANCE, …",Corazon Latino Dance Studio,"500 W William Cannon Dr, #400, Austin",4.8,(1000+)
GYM TIME,BodyBusiness,"2700 W Anderson Ln, Austin",4.8,(1000+)
BARRE,Love Barre,"3107 I-35, Suite 775, Round Rock",4.8,(1000+)
"YOGA, PILATES",Stretch Yoga Studio,"1621 East 6th Street, Suite 1113, Austin",4.9,(1000+)
BARRE,barre3,"12800 Hill Country Blvd, G-100, Bee Cave",4.9,(1000+)
"YOGA, BARRE",ALIGN,"2203 Lake Austin Blvd, Austin",4.9,(500+)
STRENGTH TRAINING,Plates on Plates Fitness,"9607 Research Blvd, Suite 675, Austin",4.9,(1000+)
BARRE,barre3,"8300 N FM 620, Austin",4.9,(1000+)
YOGA,PURE Yoga Texas,"507 Pressler St, Ste 100, Austin",4.8,(1000+)
GYM TIME,Gold's Gym,"701 S Capital of Texas Hwy, Austin",4.7,(1000+)
"YOGA, PILATES, …",ToddPilates & Barre,"2000 Interstate 35 Frontage Rd, Round Rock",4.8,(1000+)
"YOGA, BARRE",Myo Movement,"4616 Triangle Avenue 407, Austin",4.8,(500+)
YOGA,Ying Yoga,"2051 Cypress Creek Road, Suite G, Cedar Park",4.9,(1000+)
GYM TIME,Gold's Gym,"9101 Research Blvd, Austin",4.7,(1000+)
"PILATES, BARRE",Green Bird Fitness,"9300 US-290, Austin",4.9,(1000+)
BARRE,Pure Barre,"1525 Cypress Creek Road, Suite H., Cedar Park",4.8,(1000+)
GYM TIME,Gold's Gym,"235 W Canyon Ridge Dr, Austin",4.7,(500+)
PILATES,Core Therapy and Pilates,"3534 Bee Cave Rd, #110, Austin",4.8,(1000+)
YOGA,Balance Yoga,"1010 Ranch Rd 620 S, Lakeway",4.9,(500+)
GYM TIME,Gold's Gym,"2400 Interstate 35 Frontage Rd, Round Rock",4.7,(500+)
PILATES,Pilates West,"6340 Hwy 290 W , Suite 105, Austin",4.9,(100+)
PILATES,Reform Pilates,"3110 Windsor Rd, Suite A, Austin",4.8,(1000+)
STRENGTH TRAINING,City Surf Fitness,"1500 S Lamar Blvd, Suite 130, Austin",4.8,(5000+)
YOGA,Laché Movement Co.,"8868 Research Blvd, 701, Austin",4.8,(100+)
MASSAGE,WorkWell,"1706 South Lamar Boulevard , Austin, TX",4.8,(500+)
"MASSAGE, YOGA",Ace of Cups Massage and Wellness,"2121 East Cesar Chavez Street, Austin",4.9,(500+)
"YOGA, STRENGTH TRAINING, …",Ignite Fitnez,"1005 E St Elmo Rd, Building 10, Austin",4.8,(1000+)
STRENGTH TRAINING,HIIT Circuit Training,"7318 McNeil Drive, Suite 106, Austin",4.9,(100+)
DANCE,Inner Diva Studios,"10401 Anderson Mill Rd. , Suite 104, Austin",4.8,(100+)
PILATES,THE LAGREE STUDIO,"4005 Market St, Suite 110, Bee Cave",4.9,(500+)
CRYOTHERAPY,EvolvE Cryo + Wellness,"3411 S Lamar Blvd, Austin, TX 78704, USA, Austin",4.9,(100+)
YOGA,Bikram Yoga East Austin,"3801 Berkman Dr, #B, Austin",4.8,(1000+)
YOGA,Sky Candy,"1023 Springdale Rd., Austin",4.8,(500+)
"YOGA, STRENGTH TRAINING",Sweat Athletics,"12129 RR 620, Ste 590, Austin",5.0,(500+)
GYM TIME,Gold's Gym,"4404 W William Cannon Dr, Austin",4.7,(1000+)
YOGA,PURE Yoga Texas,"Northcross, 2525 W Anderson Ln, Ste #320, Austin",4.8,(500+)
STRENGTH TRAINING,Infinit8 Fitness,"3620 E Whitestone Blvd, Cedar Park",4.9,(100+)
"MEDITATION, YOGA",Meditation Bar,"8108 Mesa Dr, Austin",4.8,(500+)
GYM TIME,Gold's Gym,"13435 US-183, Austin",4.7,(500+)
"YOGA, STRENGTH TRAINING",Generator Athlete Lab,"800 West Cesar Chavez Street , #PP120, Austin",4.8,(100+)
GYM TIME,Titan Evolution,"315 Pressler St, Austin",4.8,(500+)
YOGA,Serasana Wellness,"3801 N. Capital of Tx Hwy, Ste E-120, Austin",4.8,(100+)
YOGA,Lovejay Beauty,"2124 East 6th Street, Austin",4.9,(100+)
GYM TIME,Gold's Gym,"801 E William Cannon Dr, Suite 105, Austin",4.6,(500+)
STRENGTH TRAINING,BURN,"2119 Goodrich Ave, Austin",4.9,(1000+)
STRENGTH TRAINING,Hey Paddle,"2100 Stephen F Austin Dr, Austin",4.9,(1000+)
DANCE,Dance Austin Studio,"9012 Research Blvd, Suite C-5, Austin",4.8,(100+)
CRYOTHERAPY,Restore Hyper Wellness + Cryotherapy,"4301 West William Cannon Drive Bldg B Ste 146, Austin",4.8,(100+)
BARRE,Pure Barre,"2300 Lohmans Spur, Suite 186, Austin",4.8,(500+)
YOGA,PURE Yoga Texas,"4301 W William Cannon Dr, Bldg B6, Suite108, Austin",4.7,(500+)
"YOGA, DANCE",ATX Pole Fitness,"1100 Sam Bass Road 202, Round Rock",4.9,(100+)
GYM TIME,Gold's Gym,"12480 Bee Cave Rd, Bee Cave",4.6,(500+)
YOGA,Yoga Yoga,"12002 Burnet Rd, Austin",4.7,(1000+)
DANCE,soFly Social,"2426 Webberville Rd, Austin",4.8,(100+)
YOGA,5 Fitness Training and Yoga,"2745 Bee Caves Rd, Rollingwood",4.9,(100+)
PILATES,RedBird Pilates & Fitness,"5501 N Lamar Blvd, Austin",4.7,(100+)
YOGA,Austin Prenatal Yoga,"2700 W Anderson Ln, Suite 320, Austin",4.8,(100+)
YOGA,Alive + Well,"3944 Ranch Rd 620 S, Austin",4.8,(100+)
YOGA,Energies Balanced,"727 Airport Blvd, Austin",4.9,(500+)
PILATES,Flow Pilates,"902 East 5th Street Suite 110, AUSTIN",4.9,(100+)
DANCE,DivaDance Austin @ The Domain,"3210 Esperanza Crossing, Austin",4.7,(500+)
STRENGTH TRAINING,Crux Climbing Center,"121 Pickle Rd, Ste 100, Austin",4.8,(500+)
STRENGTH TRAINING,HIIT Circuit Training,"3944 Ranch Rd 620 S, Bee Cave",4.9,(100+)
BOXING,TITLE Boxing Club,"13945 US-183, STE C-3, Austin",4.8,(100+)
YOGA,PURE Yoga Texas,"1335 E Whitestone Blvd, #185, Cedar Park",4.7,(100+)
STRENGTH TRAINING,NeuFit,"2501 S. Capital of Texas Highway , Austin",4.9,(59)
"PILATES, BARRE",Pilates Bodies & Barre,"701 S Capital of Texas Hwy, N840, Austin",4.7,(100+)
DANCE,DivaDance Austin,"500 W. William Cannon Drive, #400, Austin",4.8,(100+)
"CRYOTHERAPY, SPORTS RECOVERY",US Cryotherapy,"3027 N Lamar Blvd Ste 202, Austin",4.8,(100+)
YOGA,The Haven,"32000 Ranch Rd 12, Dripping Springs",5.0,(100+)
YOGA,Austin Yoga Tree,"10401 Anderson Mill Rd, Suite 105B, Austin",4.6,(100+)
CRYOTHERAPY,Restore Hyper Wellness + Cryotherapy,"10710 Research Blvd. Suite 320 , Austin",4.7,(100+)
YOGA,Serasana Austin,"3801 N Capital of Texas Hwy, Ste E-120, Austin",4.7,(100+)
GYM TIME,LA Fitness (Signature),"825 W Whitestone BLVD, Cedar Park",4.8,(66)
BOXING,Rumble ATX Boxing and Fitness,"2401 Thornton Rd, Austin",4.8,(100+)
CRYOTHERAPY,Restore Hyper Wellness + Cryotherapy,"110 North Interstate Highway 35 Suite 140, Round Rock",4.8,(100+)
STRENGTH TRAINING,Driven Performance Training,"515 N Congress Ave, Suite N, Austin",4.9,(500+)
DANCE,Jazzercise,"1301 Shoal Creek Blvd, Austin",4.6,(100+)
STRENGTH TRAINING,CrossFit & Fearless,"1606 W Stassney Ln, Suite 7, Austin",4.9,(100+)
"MASSAGE, FACIAL",I Heart Massage ATX,"4211 South Lamar Blvd, Austin",4.9,(100+)
MARTIAL ARTS,Krav Maga ATX,"3906 Warehouse Row, Austin",4.8,(70)
PILATES,VBodies Pilates and Fitness,"3823 Airport Blvd, Suite C, Austin",4.7,(500+)
SAUNA,Organic Bronze,"11011 Domain Drive Suite 132, Austin",4.8,(99)
GYM TIME,FeV,"2101 W Ben White Blvd #105, Austin",5.0,(52)
STRENGTH TRAINING,Fit4Fight,"8820 Burnet Road, Suite 400, Austin",4.7,(100+)
STRENGTH TRAINING,Bear Creek Performance Training,"12925 Lowden Ln, Manchaca",4.9,(100+)
"AERIAL, STRENGTH TRAINING",The Jungle Movement Academy,"2701 Gattis School Road, Round Rock",4.9,(29)
YOGA,Serasana,"15500 TX-71, Austin",4.7,(100+)
BOXING,Rise Fitness Kickboxing,"15806 Windermere Dr, Building B, Pflugerville",4.8,(100+)
"MASSAGE, FACIAL, …",Halina European Day Spa + Salon,"5359 Burnet Rd, Austin",4.4,(100+)
DANCE,Tapestry Dance Academy,"2015 East Riverside Drive, Bldg 7, Austin",4.9,(100+)
CRYOTHERAPY,Restore Hyper Wellness + Cryotherapy,"4005 Market Street Suite 130, Bee Cave",4.7,(83)
CRYOTHERAPY,Cryo Body Works,"3501 Hyridge Rd, Austin",4.8,(80)
YOGA,Serasana Wellness,"15500 Hwy 71 , Ste. B-250, Austin",4.8,(92)
DANCE,Jazzercise,"12617 Ridgeline Blvd, Cedar Park",4.6,(68)
STRENGTH TRAINING,Balanced Bodies,"4419 Frontier Trail, Suite 105, Austin",4.9,(100+)
CRYOTHERAPY,Cryo Wellness,"3616 Far West Boulevard, Suite 107, Austin",4.7,(100+)
FACIAL,Heather Gordon Spa & Wellness,"2919 Manchaca Road, Suite 101, Austin",4.8,(96)
DANCE,DivaDance Austin @ Lamar Union,"1100 S Lamar Blvd, Austin",4.8,(100+)
PILATES,Pilates 512,"2681 Gattis School Road, Round Rock",4.9,(33)
YOGA,Peaceful Warrior Yoga Studio,"12221 Riata Trace Pkwy, Austin",4.6,(100+)
"STRENGTH TRAINING, BOXING",Blu Edge Fitness,"5 Brent Blvd, Kyle",4.9,(17)
MARTIAL ARTS,Black Widow MMA,"2007 Kramer Lane, Suite 101, Austin",4.9,(37)
FACIAL,Thirdwave Esthetics (inside Salon Lofts),"4211 S Lamar Blvd, Suite B1, Austin",5.0,(83)
"MASSAGE, YOGA",Serasana Wellness,"166 Hargraves Drive Ste E- 200, Austin",4.9,(31)
YOGA,Soma Vida,"2324 E. Cesar Chavez, Austin",4.8,(99)
"STRENGTH TRAINING, BOXING",Roka Fitness,"7601 South Congress Avenue, Austin",4.7,(65)
MASSAGE,One of Cups,"906 East 5th Street Suite 208, Austin",5.0,(68)
DANCE,DivaDance Austin,"3425 Bee Cave Rd, West Lake Hills",4.9,(79)
MARTIAL ARTS,Gracie Humaitá,"1701 W Ben White Blvd, Austin",5.0,(71)
YOGA,Mind Body Yoga,"12636 Research Blvd, Suite C206, Austin",4.6,(100+)
RUNNING,Rogue Running,"410 Pressler St, Austin",4.8,(100+)
MASSAGE,ReVital Massage and Spa,"12129 Ranch Road 620 North Suite 610, Austin",4.5,(98)
"YOGA, STRENGTH TRAINING",Motiv8 Health & Fitness,"Ramsey Park, 4398 Burnet Rd, Austin",5.0,(85)
"MEDITATION, YOGA",Nirvana GYM,"100 W Pflugerville Pkwy, Suite 106, Pflugerville",4.7,(36)
STRENGTH TRAINING,Organic Fitness & Training,"701 W Riverside Dr, Austin",4.9,(100+)
PILATES,Zenergy Pilates,"8300 N FM 620, Suite N-700, Austin",4.2,(100+)
DANCE,Jazzercise,"2913 Northland Dr, Austin",4.6,(100+)
"MEDITATION, YOGA",3rd Eye Tonic,"902 E. 5th St., Suite 107, Austin",4.5,(57)
STRENGTH TRAINING,Marlow's Fitness,"7756 Northcross Dr, #100, Austin",4.9,(42)
STRENGTH TRAINING,Forge Strength Austin,"2032 B South Lamar Boulevard, Austin",5.0,(29)
"STRENGTH TRAINING, DANCE",N'Caliente Fitness & Dance,"2111 Sam Bass Rd, Round Rock",4.6,(66)
RUNNING,November Project,"Texas Capitol, 1100 Congress Ave , Austin",4.8,(44)
STRENGTH TRAINING,Austin Aquatics & Sports Academy,"5513 Southwest Parkway, Austin",4.9,(41)
MASSAGE,Massage Vida,"2525 West Anderson Lane , Suite 350, Austin",4.4,(100+)
MASSAGE,The Jade Gardenia - Massage & Wellness,"1708 S 1st St,, Austin",5.0,(50)
CRYOTHERAPY,CryoFit,"2700 Bee Cave Rd #120, Austin",4.7,(63)
ACUPUNCTURE,Modern Acupuncture,"9722 Great Hills Trail , Suite 125, Austin",4.6,(29)
MARTIAL ARTS,The Void Martial Arts,"4327 South 1st Street, #104D, Austin",4.9,(35)
STRENGTH TRAINING,HIIT by LAF,"825 W WHITESTONE BLVD, Cedar Park",4.6,(18)
"MASSAGE, YOGA",Serasana,"166 Hargraves Street, Austin",4.8,(58)
YOGA,YOGA and GOGA,"12700 Hill Country Blvd S-115 , Bee Cave",4.5,(56)
STRENGTH TRAINING,Woodward CrossFit,"13800 Quitman Pass Dr, Austin",4.8,(17)
BEAUTY,True REST Float Spa,"10721 Research Blvd, Suite B-170, Austin",4.6,(71)
SAUNA,Perspire Sauna Studio,"3300 Bee Cave Road Ste 100, Austin",5.0,(20)
CRYOTHERAPY,Cryo Fire Health Spa,"1841 South Lakeline Boulevard Suite 106, Cedar Park",4.7,(37)
GYM TIME,Atomic Athlete,"3907 Warehouse Row, Austin",5.0,(20)
STRENGTH TRAINING,Coach Mo's Elite Fitness,"7119 Chimney Corners, Austin",4.8,(27)
MASSAGE,Studio Mantra - Wellness,"8127 Mesa Drive, Austin",4.8,(25)
STRENGTH TRAINING,1Up Sports,"2000 Windy Terrace, Cedar Park",4.5,(17)
DANCE,DivaDance Austin @ Balance,"Balance Dance Studios, 4544 S Lamar Blvd, Studio 3, Austin",4.8,(100+)
BEAUTY,Bellezza Salon & Boutique,"102 Ranch Rd 620 S #3900, Austin",4.8,(17)
BEAUTY,Synergy Skin Care & Spa,"7756 Northcross Dr , #105, Austin",4.8,(43)
DANCE,Jazzercise,"301 W Bagdad Ave, Bldg. #2, Round Rock",4.6,(39)
DANCE,Jazzercise Manchaca United Methodist Church,"1011 FM 1626, Manchaca",5.0,(10)
SAUNA,3rd Eye Tonic - Wellness,"902 E. 5th St., Austin",4.5,(54)
DANCE,Uptown Dance,"8868 Research Blvd #706, Austin",4.5,(11)
MARTIAL ARTS,The Mat Martial Arts,"251 N Bell Blvd, Suite 111A, Cedar Park",4.8,(30)
STRENGTH TRAINING,Fierce Fitness,"937 Reinli St, Suite #24, Austin",4.7,(100+)
MEDITATION,Lovejay Beauty,"2124 East 6th Street , Ste 103, Austin",4.6,(30)
ACUPUNCTURE,Modern Acupuncture,"4010 North Lamar, Austin",5.0,(26)
MASSAGE,Dynamic Sports Medicine,"5656 Bee Cave Road, West Lake Hills",4.9,(32)
PILATES,The Phoenix Project Austin,"6448 E Hwy 290, C-104, Austin",4.9,(100+)
ACUPUNCTURE,Modern Acupuncture,"3300 Bee Caves Road , Suite 610 , Austin",4.8,(26)
STRENGTH TRAINING,Outright Fitness & Performance,"15508 Bratton Ln, Suite 625, Austin",4.8,(22)
"STRENGTH TRAINING, BARRE, …",FIT4MOM,"515 City Park Rd, Pflugerville",5.0,(5)
FACIAL,Mint and Thyme,"709 W 34th St, Ste A, Austin",5.0,(30)
STRENGTH TRAINING,Restoring Harmony Massage,"4107 Medical Pkwy suite 217, Austin, TX 78756, USA, Austin",5.0,(15)
GYM TIME,Tapout Fitness,"11601 US-290, B101, Austin",4.8,(37)
MASSAGE,Pennyroyal Massage,"2505 E6th street, Unit G, Austin",4.9,(30)
MASSAGE,Austin Roots Massage Therapy,"1902 West Koenig Lane, Austin",4.8,(28)
FACIAL,Muse MedSpa,"5524 BEE CAVES ROAD, B1, Austin",5.0,(10)
STRENGTH TRAINING,CrossFit Central,"6205 Burnet Rd., Austin",4.6,(12)
STRENGTH TRAINING,Electric Avenue Fitness,"5200 ELECTRIC AVE SUITE 300, Spicewood",5.0,(12)
BEAUTY,Spa Utopia,"1310 Sam Bass Cir, Round Rock, TX 78681, USA, Round Rock",4.5,(35)
YOGA,Your Yoga Studio,"8213 Brodie Ln, Suite #107, Austin",4.2,(39)
MASSAGE,Frankly,"6016 Belfast Dr., Austin",5.0,(13)
MASSAGE,"Melanie Talbert, LMT","8015 Shoal Creek Blvd 110, Austin",4.9,(19)
STRENGTH TRAINING,CrossFit Realm,"2415 S Bell Blvd, Cedar Park",4.3,(24)
STRENGTH TRAINING,Flex Fit,"401 E Whitestone Blvd, Suite B101, Cedar Park",3.4,(18)
"AERIAL, YOGA",Four Elements Austin,"9501 Manchaca Rd, Austin",4.6,(100+)
DANCE,Dance With Me USA,"11600 Rock Rose, Suite 110, Austin",4.3,(16)
"STRENGTH TRAINING, BARRE, …",FIT4MOM,"Katherine Fleischer Park2106 Klattenhoff Dr, Austin, TX 78728, Austin",5.0,(8)
MASSAGE,Massage Evolved,"8700 Manchaca Rd, Unit 206, Austin",4.9,(11)
DANCE,Blue Lapis Light,"10331 Old Manchaca Rd, Unit B, Austin",5.0,(11)
"DANCE, BARRE","DANZA, Center for the Arts","12233 Ranch Rd 620 N #101, Austin",5.0,(5)
"MARTIAL ARTS, BOXING",Martial Way Legacy,"1812 Payton Gin Road, Suite 210, Austin",4.8,(9)
STRENGTH TRAINING,Free Your Fitness 24,"12110 Manchaca Rd, Suite 400, Austin",4.6,(52)
FACIAL,MudbuM,"1614 East 6th Street Unit 114, Austin",4.8,(21)
"FACIAL, BEAUTY, …",Queen Eyebrows Threading Salon,"7205 North Lamar Boulevard, Suite 100, Austin",4.9,(8)
SPORTS RECOVERY,Heeling Hands,"2324 East Cesar Chavez Street #205, Austin",5.0,(5)
DANCE,Sound Sight Studios,"1023 Springdale Road, #8A, Austin",5.0,(6)
MARTIAL ARTS,Capoeira Luanda Austin,"1301 Shoal Creek Blvd, Austin",4.9,(10)
BEAUTY,Beauty Store Salon & Spa,"3300 Bee Cave Road , Austin",5.0,(7)
BEAUTY,Spa La La,"3425 Bee Cave Road. Ste B2, West Lake Hills",5.0,(5)
BOXING,The Backyard Gym,"13 Valley View Drive, Round Rock",5.0,(10)
SAUNA,Bare Body Spa,"1910 W Koenig Ln, Austin",4.8,(17)
CYCLING,Dragon Fly Cycling,"Infinite Fitness, 8500 Shoal Creek Boulevard Building 2, Suite E, Austin",4.8,(9)
YOGA,Yoga For All,"4550 Mueller Boulevard , Austin",4.3,(12)
MASSAGE,La Vie en Rainey,"51 Rainey Street, Suite 150, Austin",4.0,(7)
"MASSAGE, FACIAL",Vickmay Skin & Body Spa,"1715 West 35th Street , Suite 103, Austin",4.8,(12)
DANCE,DivaDance Williamson County,"900 Round Rock Avenue, Round Rock",4.9,(9)
FACIAL,Blue Lotus Skin Care,"3621 Bull Creek Road, Austin",5.0,(8)
FACIAL,Skin By Tess,"500 West Oltorf St, Austin",4.8,(7)
"YOGA, PILATES, …",WarriorOne Yoga,"10710 Research Blvd, Suite 326, Austin",4.6,(12)
BEAUTY,KaRu Salon,"3500 Jefferson Street, Suite 101, Austin",4.7,(7)
MARTIAL ARTS,Yama Kan School,"10516 Manchaca Rd, Austin",4.9,(10)
"YOGA, STRENGTH TRAINING",Generator Athlete Lab - Wellness,"800 West Cesar Chavez Street , #PP120, Austin",4.7,(17)
MASSAGE,Salubrious Bodywork,"7703 N. LAMAR BLVD Suite 119, Austin",5.0,(6)
MASSAGE,Austin Restore and Revive Massage,"3536 Bee Cave Road Suite 100, West Lake Hills",5.0,(5)
MASSAGE,Leslie Christensen LMT Massage Therapy and Advanced Bodywork,"5609 Shady Oak Ct, Austin",4.6,(13)
BEAUTY,Lejeune Skin & Body Care,"301 Hesters Crossing, Ste 140, Round Rock",5.0,(7)
MARTIAL ARTS,Aces Jiu Jitsu Club,"2200 E 7th St, #B, Austin",4.3,(50)
STRENGTH TRAINING,MAD Training,"715 Discovery Blvd, Cedar Park",5.0,(20)
MARTIAL ARTS,Aces Jiu Jitsu Club,"1700 Grand Ave Pkwy, Pflugerville",4.4,(8)
"YOGA, FREE",Yoga For All,"1631 Barton Springs Rd, Austin",4.2,(5)
BEAUTY,LIP Med Spa,"6611 River Place Boulevard Suite 101, Austin",4.6,(5)
MASSAGE,Jennifer Carr Wellness,"5000 Davis Lane Suite 106, Austin",4.4,(6)
BEAUTY,Alicia Juarez Esthetics,"15403 Patrica Street, Austin",3.8,(12)
BEAUTY,Wax Poetic - Brandie Cornelius,"11300 Jollyville Rd, Austin, TX 78759, USA, Austin",5.0,(6)
YOGA,Yoga For All,"2400 East Cesar Chavez, Suite 212, (next to Juniper/across from Counter Culture), Austin",5.0,(5)
"YOGA, STRENGTH TRAINING",Motiv8 Health & Fitness,"Zilker Park, 1070 Robert E Lee Rd, Austin",4.4,(8)
STRENGTH TRAINING,P3 Fitness AUSTIN,"11190 Circle Dr, Unit 450 Building #4, Austin",4.6,(22)
YOGA,Yomosas,"3825 Lake Austin Blvd, Austin",4.8,(11)
DANCE,Austin Academy of Burlesque and Live Performance,"6039 N Interstate 35 Frontage Rd, Austin",4.5,(6)
STRENGTH TRAINING,BUILT Gym ATX,"6705 US-290, Suite C-2, Austin",4.9,(22)
YOGA,Mylo Obstacle Fitness,"Omni Park, 7303 Burleson Rd, Austin",4.4,(58)
MASSAGE,Atspa Healing,"201 S Lakeline Blvd, Cedar Park",3.0,(5)
"YOGA, DANCE",Alisa's Dance Academy,"3267 Bee Caves Rd, #139, Austin",2.2,(5)
"STRENGTH TRAINING, FREE",Outdoor Voices Austin,"Fareground, 111 Congress Ave., Austin",2.8,(6)
