CYCLING,Flywheel Sports: Stadium Cycling,"Flywheel Sports, 150 Amsterdam Ave, New York",4.8,(5000+)
YOGA,Y7 Studio,"410 W 14th St, New York",4.8,(5000+)
"PILATES, STRENGTH TRAINING",BODYROK,"113 E. 12th St, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"80 Leonard St, New York",4.8,(5000+)
STRENGTH TRAINING,Tone House,"32 E 31st St, New York",4.9,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"155 West 23rd Street, New York",4.8,(5000+)
DANCE,Steps on Broadway,"2121 Broadway, New York",4.8,(5000+)
BARRE,The Bar Method,"267 Pacific St, Brooklyn",4.8,(5000+)
CYCLING,Flywheel Sports: Stadium Cycling,"203 E 60th St, New York",4.8,(5000+)
YOGA,Y7 Studio,"430 Broome St, 2nd floor, New York",4.8,(5000+)
"STRENGTH TRAINING, RUNNING",Barry's Bootcamp,"107 E 27th St, New York",4.8,(5000+)
YOGA,Y7 Studio,"58 E 11th St, 3rd floor, New York",4.8,(5000+)
"STRENGTH TRAINING, BARRE",Flywheel Sports: Precision Training,"39 W 21st St, New York",4.8,(5000+)
BOXING,EverybodyFights,"295 Madison Ave, New York",4.8,(5000+)
YOGA,Y7 Studio,"25 W 23rd St, 3rd floor, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"215 W 23rd St, New York",4.8,(5000+)
"STRENGTH TRAINING, BARRE",Flywheel Sports: Precision Training,"203 E 60th St, New York",4.8,(5000+)
"STRENGTH TRAINING, RUNNING",Barry's Bootcamp,"74 W 69th St, New York",4.8,(5000+)
"PILATES, STRENGTH TRAINING",NEW YORK PILATES,"25 Howard St, New York",4.8,(5000+)
"YOGA, BARRE",exhale,"150 Central Park S, New York",4.7,(5000+)
YOGA,Heatwise,"163 Remsen St, 2nd Floor, Brooklyn",4.9,(5000+)
"STRENGTH TRAINING, RUNNING",Barry's Bootcamp,"1216 2nd Ave, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"2 Cooper Sq, New York",4.8,(5000+)
BOXING,Title Boxing Club,"900 3rd Ave, New York",4.8,(5000+)
"YOGA, BARRE",exhale,"19 W 21st St, New York",4.7,(5000+)
PILATES,East River Pilates,"180 North 11th Street, Brooklyn",4.8,(5000+)
YOGA,Yoga Vida,"666 Broadway, Fl 3, New York",4.7,(5000+)
"YOGA, BARRE",exhale,"980 Madison Ave, 2nd floor, New York",4.7,(5000+)
"STRENGTH TRAINING, RUNNING",Barry's Bootcamp,"1 York St, New York",4.8,(5000+)
YOGA,Daya Yoga Studio,"360 Jefferson St, Brooklyn",4.8,(5000+)
BOXING,TITLE Boxing Club,"15 West 18th Street 2nd Floor, New York",4.8,(5000+)
YOGA,Powerflow Yoga,"104 Hudson St, 5th floor, Hoboken",4.8,(5000+)
STRENGTH TRAINING,FitHouse,"20 W 14th Street , New York",4.7,(5000+)
YOGA,FIERCE GRACE LOWER EAST SIDE,"172 Allen St, New York",4.8,(5000+)
YOGA,Goodtimes Yoga,"97 North 10th Street, brooklyn",4.8,(5000+)
BARRE,Xtend Barre,"147 Remsen St, Fl 2, Brooklyn",4.9,(5000+)
CYCLING,SWERVE Fitness,"30 W 18th St, New York",4.8,(5000+)
"SAUNA, STRENGTH TRAINING",Brrrn,"Brrrn: Cool Temp Fitness, 107 W 20th St, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"691 Fulton St, Brooklyn",4.8,(5000+)
BARRE,Pure Barre,"78 5th Ave, Fl 4, New York",4.7,(5000+)
PILATES,Avea Pilates,"130 E 7th St, 2nd Floor, Suite 1, New York",4.8,(5000+)
"STRENGTH TRAINING, DANCE",modelFIT,"212 Bowery, New York",4.8,(5000+)
BOXING,Shadowbox,"55 Prospect st, Brooklyn",4.8,(5000+)
YOGA,Yoga Vida,"55 Prospect St, #104 (Enter on Pearl Street), Brooklyn",4.8,(5000+)
YOGA,Y7 Studio,"54 W 39th St, New York",4.7,(5000+)
DANCE,DanceBody,"1158 Broadway, entrance on 27th, New York",4.8,(5000+)
BOXING,Title Boxing Club,"455 W 37th St, New York",4.8,(5000+)
PILATES,East River Pilates,"235 S 1st St, Brooklyn",4.8,(5000+)
"YOGA, STRENGTH TRAINING",Solace,"38 E 32nd St, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"162 W 83rd St, New York",4.7,(5000+)
BARRE,The Bar Method,"86 River St, Hoboken",4.8,(5000+)
PILATES,BK Pilates,"16 W 23rd St, 3rd FL, New York",4.7,(5000+)
GYM TIME,Crunch Gym,"113 4th Ave, New York",4.7,(5000+)
STRENGTH TRAINING,Body Space Fitness,"47 W 14th St, 5th floor, New York",4.8,(5000+)
CYCLING,RYDE Cycle,"52 E 13th St, New York",4.7,(5000+)
BARRE,Pure Barre,"204 Wythe Ave, Brooklyn",4.8,(5000+)
GYM TIME,Crunch Gym,"314 Flatbush Ave, Brooklyn",4.7,(5000+)
CYCLING,Peloton Cycling Studio,"140 W 23rd St, New York",4.7,(5000+)
DANCE,DanceBody,"23 Leonard St., New York",4.8,(5000+)
YOGA,NY Loves Yoga,"140 W 83rd St, Garden Level, New York",4.8,(5000+)
YOGA,Yoga Vida,"99 University Pl, Fl 6, New York",4.7,(5000+)
PILATES,Avea Pilates,"3 West 13th Street Floor 2, New York",4.7,(5000+)
BARRE,The Bar Method,"97 N 10th St, Brooklyn",4.8,(5000+)
"STRENGTH TRAINING, BARRE",Flywheel Sports: Precision Training,"201 E 67th St, New York",4.8,(5000+)
"STRENGTH TRAINING, BARRE",FitHouse,"93 Worth Street, New York",4.7,(5000+)
YOGA,New Love City,"68 Greenpoint Ave, 4th floor, Brooklyn",4.9,(5000+)
"YOGA, GYM TIME",Brooklyn Heights Pilates,"158 Montague St, Fl 4, Brooklyn",4.8,(5000+)
GYM TIME,Crunch Gym,"220 W 19th St, New York",4.7,(5000+)
YOGA,New York Yoga,"1629 York Ave, New York",4.7,(5000+)
"STRENGTH TRAINING, BARRE",Flywheel Sports: Precision Training,"Flywheel Sports, 150 Amsterdam Ave, New York",4.8,(5000+)
GYM TIME,NYSC Lab (featuring BFX),"1231 3rd Ave, New York",4.8,(5000+)
BARRE,Pure Barre,"80 Pine Street, New York",4.7,(5000+)
PILATES,WundaBar Pilates,"21 Thompson St, Suite B, New York",4.7,(5000+)
BOXING,Bout Fight Club,"139 Fulton St, New York",4.9,(5000+)
YOGA,SKY TING,"43 S 4th St, Brooklyn",4.8,(5000+)
GYM TIME,Crunch Gym,"1438 3rd Ave, New York",4.6,(5000+)
"STRENGTH TRAINING, DANCE",Body by Simone,"606 W 26th St, New York",4.8,(5000+)
BARRE,JC Barre,"419 Monmouth St, Jersey City",4.8,(5000+)
YOGA,Y7 Studio,"38 East 32nd Street, New York",4.8,(5000+)
BOXING,CKO Kickboxing,"562 State Street, Brooklyn",4.8,(5000+)
YOGA,SKY TING,"381 Broadway, New York",4.8,(5000+)
STRENGTH TRAINING,Trooper Fitness,"226 E 54th St, 6th Floor, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"1131 3rd Ave, New York",4.7,(5000+)
CYCLING,Flywheel Sports: Stadium Cycling,"2130 Broadway, New York",4.8,(5000+)
BARRE,Pure Barre,"200 Central Park South, Suite #207, New York",4.7,(5000+)
BARRE,Pure Barre,"412 Columbus Ave, New York",4.7,(5000+)
YOGA,Pure Yoga,"203 E 86th St, New York",4.8,(5000+)
STRENGTH TRAINING,Warrior Fitness Boot Camp,"240 Wythe Ave, Brooklyn",4.9,(5000+)
PILATES,Flow Pilates,"690 Jefferson Ave, Brooklyn",4.8,(5000+)
YOGA,Yogamaya New York,"135 W 20th St, Fl 6, New York",4.8,(5000+)
BARRE,SHAKTIBARRE,"2272 Adam Clayton Powell Junior Boulevard, Harlem",4.9,(1000+)
GYM TIME,Crunch Gym,"1109 2nd Ave, New York",4.7,(5000+)
CYCLING,CycleBar,"65 Bay Street, Jersey City",4.8,(5000+)
YOGA,New York Yoga,"132 E 85th St, Fl 2, New York",4.8,(5000+)
PILATES,8 Springs Studio,"300 Coles St, Jersey City",4.9,(5000+)
PILATES,[solidcore],"31 East 31st St, New York",4.8,(1000+)
STRENGTH TRAINING,The Training Lab,"28 W 37th St, New York",4.9,(5000+)
PILATES,BK Pilates,"406 Broadway, Second Floor, New York",4.7,(5000+)
BARRE,Pure Barre,"110 Reade Street, New York",4.7,(5000+)
BARRE,Pure Barre,"1325 Lexington Ave, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"110 Sinatra Dr, Hoboken",4.8,(5000+)
YOGA,Y7 Studio,"57 Leonard St, New York",4.8,(5000+)
YOGA,Namastuy,"325 Lewis Ave, Brooklyn",4.8,(5000+)
YOGA,SKY TING,"17 Allen St, 7th Floor, New York",4.8,(5000+)
YOGA,The Yoga Room,"38-01 35th Ave, Queens",4.8,(5000+)
YOGA,Yoga to the People - 38th Street,"1017 6th Ave , 3rd and 4th floors, New York",4.8,(5000+)
"YOGA, GYM TIME, …",Limelight Fitness,"656 6th Ave, New York",4.8,(5000+)
STRENGTH TRAINING,Soho Strength Lab,"39 Spring Street, New York",4.8,(5000+)
GYM TIME,Crunch Gym,"250 W 54th St, New York",4.7,(5000+)
YOGA,Humming Puppy,"119 W 23rd St, New York",4.7,(5000+)
PILATES,East River Pilates,"41 Broadway, Brooklyn",4.9,(5000+)
YOGA,Pure Yoga,"204 W 77th St, New York",4.8,(5000+)
CYCLING,The Monster Cycle,"47 W 20th St, New York",4.7,(5000+)
YOGA,YogaSpark - Tribeca,"158 Duane St, New York",4.8,(5000+)
PILATES,Flex Studios,"47 W 14th St, Fl 2, New York",4.8,(5000+)
YOGA,Bend & Bloom Yoga,"708 Sackett St, Brooklyn",4.7,(5000+)
ROWING,Row House,"269 W 23rd St, New York",4.7,(5000+)
"YOGA, BOXING",Box + Flow,"55 Bond St, New York",4.8,(5000+)
"CYCLING, STRENGTH TRAINING",Simply Fit Astoria,"3720 Astoria Blvd S, Queens",4.7,(5000+)
"YOGA, STRENGTH TRAINING, …",Surya Yoga Academy,"341 Grove St, Jersey City",4.8,(5000+)
PILATES,CP Burn,"187 E 79th St, New York",4.7,(5000+)
PILATES,Balanced Pilates,"17 Essex St, New York",4.9,(5000+)
YOGA,The Yoga Room,"10-14 47th Rd, Queens",4.8,(5000+)
GYM TIME,Crunch Gym,"222 E 34th St, New York",4.6,(5000+)
CYCLING,SYNCSTUDIO BKLYN,"133 S 2nd St, Brooklyn",4.8,(5000+)
STRENGTH TRAINING,Work It Out,"603 Willow Avenue, Hoboken",4.8,(1000+)
YOGA,Yoga Vida,"416 Washington St, Retail Unit 2, New York",4.8,(5000+)
YOGA,YES Studio,"1080 Wyckoff Ave, Queens",4.8,(1000+)
GYM TIME,Crunch Gym,"555 5th Ave, Brooklyn",4.8,(5000+)
YOGA,WOOM CENTER,"274 Bowery, New York",4.8,(5000+)
"YOGA, PILATES",Heatwise,"203 Ninth St., Brooklyn",4.9,(1000+)
STRENGTH TRAINING,Tennis in Manhattan,"Different Locations, 1725 York Ave, New York",4.7,(5000+)
CYCLING,Harlem Cycle,"2350 7th Ave, New York",4.9,(5000+)
STRENGTH TRAINING,CONBODY,"121 Ludlow Street, 2nd Floor, New York",4.9,(5000+)
"STRENGTH TRAINING, BOXING",Everlast Lab,"358 Newark St, Hoboken",4.9,(5000+)
CYCLING,Flywheel Sports: Stadium Cycling,"201 E 67th St, New York",4.7,(5000+)
"YOGA, GYM TIME",Brooklyn Yoga Project,"185 Sackett St, Brooklyn",4.9,(5000+)
PILATES,Core Pilates NYC,"900 Broadway, Suite 402, New York",4.7,(5000+)
PILATES,CP Burn,"1010 1st Avenue, New York",4.7,(5000+)
YOGA,Earth Yoga,"328 E 61st St, Fl 1, New York",4.8,(5000+)
CYCLING,BYKlyn,"258 Flatbush Ave, Brooklyn",4.7,(5000+)
BARRE,Pure Barre,"225 Franklin St, Brooklyn",4.8,(5000+)
STRENGTH TRAINING,CBXT,"10 Hanover Square, New York",4.8,(5000+)
"YOGA, PILATES",Just Like OM,"147 W 25th St, New York",4.7,(5000+)
STRENGTH TRAINING,The P.E. Club,"238 E 75th St, 1st Floor, New York",4.8,(5000+)
YOGA,Area Yoga,"45 5th Ave, Brooklyn",4.7,(5000+)
GYM TIME,Crunch Gym,"140 Broadway, New York",4.6,(5000+)
DANCE,Banana Skirt Productions,"500 8th Ave, 4, New York",4.7,(5000+)
YOGA,The Hudson Yoga Project,"44 Hudson Pl, Hoboken",4.9,(5000+)
"YOGA, GYM TIME",Brooklyn Athletic Club,"8 Berry St, Brooklyn",4.7,(5000+)
YOGA,bode nyc,"182 5th Ave, New York",4.7,(5000+)
BARRE,Xtend Barre,"80 Warren St, New York",4.8,(5000+)
STRENGTH TRAINING,Killer Bodies,"THE BSMNT, 344 W 38TH ST, BASEMENT LEVEL, New York",4.9,(5000+)
PILATES,Body Evolutions NYC,"266 E 10th St, New York",4.7,(5000+)
DANCE,JANE DO,"890 River Rd, Edgewater",4.9,(1000+)
CYCLING,CycleBar,"950 Franklin Avenue, Garden City",4.9,(1000+)
YOGA,Yoga Agora,"33-02 Broadway, 2nd floor (entrance on 33rd Street), New York",4.8,(5000+)
YOGA,YO BK,"607 Manhattan Ave, Brooklyn",4.9,(1000+)
DANCE,Joffrey Ballet School,"434 Ave of the Americas, New York",4.9,(5000+)
GYM TIME,Crunch Gym,"144 W 38th St, New York",4.6,(5000+)
YOGA,Prema Yoga,"498 Court St, Brooklyn",4.8,(5000+)
YOGA,Jivamukti Yoga School NYC,"841 Broadway, New York",4.8,(5000+)
DANCE,Mark Morris Dance Center,"3 Lafayette Ave, Brooklyn",4.8,(5000+)
PILATES,Bum Pilates,"1422 Grand Street, 5A, Hoboken",4.9,(1000+)
STRENGTH TRAINING,Brooklyn Boulders,"23-10 41st Ave, Queens",4.9,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"259B Hudson Street , New York",4.8,(1000+)
YOGA,Brahman Yoga,"501 W 145th St, Loft 3 (btwn Broadway & Amsterdam), New York",4.8,(5000+)
PILATES,Body Evolutions,"140 West 72nd Street, New York",4.7,(5000+)
DANCE,Foxy Fitness and Pole,"355 7th Ave, Suite 306, New York",4.8,(5000+)
STRENGTH TRAINING,TS Fitness,"328 E 61st St, 4th Floor, New York",4.9,(5000+)
YOGA,usha veda yoga,"1006 Manhattan Ave, Brooklyn",4.8,(5000+)
"PILATES, STRENGTH TRAINING, …",Mud and Lotus Training Center NYC,"226 E 89th St, First Floor, New York",4.8,(5000+)
YOGA,Park Slope Yoga Center,"837 Union St, Brooklyn",4.7,(5000+)
YOGA,bode nyc,"173 E 83rd St, New York",4.7,(5000+)
YOGA,The Shala Yoga House,"83 Lafayette Ave, Brooklyn",4.8,(5000+)
STRENGTH TRAINING,WRKNYC,"51 E 34th St, #1A, New York",4.8,(5000+)
"YOGA, PILATES",YO BK Williamsburg,"20 Broadway, #108, Brooklyn",4.8,(5000+)
YOGA,Five Pillars Yoga,"1298 Madison Ave, 2nd Fl., New York",4.8,(5000+)
"GYM TIME, STRENGTH TRAINING",Ironbound Performance Athletics,"251 Newark Ave, Jersey City",4.9,(1000+)
RUNNING,Peloton Tread Studio,"152 Christopher St, New York",4.8,(1000+)
PILATES,Project Pilates,"231 Pavonia Ave, Jersey City",4.8,(1000+)
"DANCE, BARRE",Ballet Academy East,"1651 3rd Ave, New York",4.8,(5000+)
DANCE,Broadway Bodies,"50 Lexington Ave, Suite LL1, New York",4.8,(5000+)
ROWING,Row House,"555 W 59th St, New York",4.7,(5000+)
YOGA,Three Jewels,"5 E 3rd St, New York",4.7,(5000+)
ROWING,CityRow,"1409 3rd Ave, New York",4.8,(5000+)
ROWING,CityRow,"CITYROW Union Square, 80 5th Ave, #1501, New York",4.8,(5000+)
PILATES,ANNEX Ellie Herman Pilates,"463 4th St, Brooklyn",4.8,(5000+)
STRENGTH TRAINING,RIPPED Fitness,"1432 2nd Avea, Manhattan",4.8,(1000+)
PILATES,[solidcore],"90 N 3rd Street, Brooklyn",4.8,(1000+)
PILATES,BK Pilates,"710 Grand Street, First Floor, Brooklyn",4.8,(1000+)
BARRE,Pure Barre,"554 Hudson St, New York",4.8,(5000+)
"YOGA, PILATES",Shambhala Yoga & Dance Center,"367 St Marks Ave, Brooklyn",4.8,(5000+)
BOXING,CKO Kickboxing,"562 Court St, Brooklyn",4.9,(1000+)
PILATES,Spencer Pilates Arts,"108-12 72nd Ave, Queens",4.7,(5000+)
STRENGTH TRAINING,Sage Fit Astoria,"23-17 31st St, Astoria, New York",4.9,(1000+)
"YOGA, STRENGTH TRAINING",Bod Mod Fitness,"1323 Madison Ave, New York",4.8,(5000+)
PILATES,Aline Pilates,"236 Carroll St, #1, Brooklyn",4.8,(5000+)
"PILATES, STRENGTH TRAINING",ChaiseFitness,"40 E 23rd St, Fl 3, New York",4.8,(5000+)
DANCE,At Your Beat - Brooklyn,"445 Albee Square W, Brooklyn",4.8,(1000+)
"PILATES, STRENGTH TRAINING",SLT,"333 15th Street 3rd Floor, Hoboken",4.9,(1000+)
"YOGA, PILATES",Zen and Yoga,"107-21 71st Ave, Queens",4.7,(1000+)
CYCLING,SWERVE Fitness,"166 E 67th Street, New York",4.8,(1000+)
YOGA,Sacred Brooklyn,"334 Myrtle Ave, Brooklyn",4.7,(5000+)
BARRE,The Bar Method,"2387 Broadway, New York",4.8,(1000+)
MEDITATION,INSCAPE,"45 W 21st St, New York",4.6,(5000+)
MARTIAL ARTS,Krav Maga Academy,"Temporary location, 122 W 27th St, New York",4.8,(5000+)
YOGA,Juniper,"639 Vanderbilt Ave, Brooklyn",4.8,(5000+)
YOGA,mang'Oh yoga,"322 E 39th St, New York",4.7,(5000+)
"STRENGTH TRAINING, ROWING",GoRow,"1422 Grand St, Ste 4B, Hoboken",4.9,(1000+)
"CYCLING, STRENGTH TRAINING",PRX NYC,"4875 Broadway, New York",4.8,(1000+)
BOXING,TITLE Boxing Club,"69-40 Austin St, Queens",4.8,(1000+)
CYCLING,Crank Cycling Studio,"1658 3rd Ave, New York",4.6,(5000+)
BARRE,SHAKTIBARRE,"164 Water Street, Brooklyn",4.8,(1000+)
YOGA,Dou Yoga,"281 Greene Ave, Brooklyn",4.7,(5000+)
PILATES,Pilates on Fifth,"501 5th Ave, Suite 2200, New York",4.6,(5000+)
YOGA,Sonic Yoga,"944 8th Ave, New York",4.7,(5000+)
YOGA,Lucent Yoga,"172 Norman Ave, Brooklyn",4.8,(5000+)
ROWING,EAST END ROW,"139 East 61st Street, Second Floor, New York",4.8,(5000+)
"YOGA, STRENGTH TRAINING, …",Studio Maya Inc.,"603 Bergen St, Ste 103, Brooklyn",4.7,(5000+)
YOGA,Area Yoga,"144 Montague St, 2nd Fl., Brooklyn",4.7,(5000+)
BARRE,Pure Barre,"1237 2nd Ave, New York",4.7,(5000+)
YOGA,YoYoga!,"344 E 59th St, New York",4.7,(5000+)
"PILATES, STRENGTH TRAINING",[solidcore],"250 S Service Rd, Roslyn Heights",4.8,(1000+)
PILATES,Pilates on the Square,"857 Broadway, New York",4.6,(5000+)
DANCE,IncrediPole,"145 Java St, Brooklyn",4.9,(1000+)
YOGA,Loom Yoga Center,"1087 Flushing Ave, Shop#117,, Brooklyn",4.7,(5000+)
STRENGTH TRAINING,GrassRoots Fitness Project,"371 Amsterdam Ave, New York",4.8,(5000+)
"YOGA, STRENGTH TRAINING",Zura,"18 Lackawanna Plaza, Montclair",4.8,(1000+)
BARRE,barre3,"44-16 23rd Street, Long Island City",4.8,(1000+)
STRENGTH TRAINING,Structure Personal Fitness: Murray Hill,"443 Park Ave S, New York",4.7,(5000+)
"YOGA, STRENGTH TRAINING",Surya Yoga Academy,"618 Washington St, Hoboken",4.8,(5000+)
"STRENGTH TRAINING, RUNNING",Barry's Bootcamp,"Golden Horseshoe Shopping Center, 1086 Wilmot Rd, Scarsdale",4.8,(5000+)
STRENGTH TRAINING,EPIC Interval Training,"NEW LOCATION JULY 6th, 226 E 54th St, 3rd Floor, New York",4.8,(5000+)
YOGA,bode nyc,"143 W 72nd St, 1A, New York",4.7,(5000+)
YOGA,YogaSpark - Westchester,"490 Mt Pleasant Ave, Mamaroneck",4.8,(1000+)
BOXING,Gotham Gym,"600 Washington St, New York",4.8,(5000+)
BOXING,CKO Kickboxing,"401 E 84th St, New York",4.7,(1000+)
PILATES,Power Pilates,"920 3rd Ave, New York",4.7,(5000+)
CYCLING,Flywheel Sports: Stadium Cycling,"826 Scarsdale Ave, Scarsdale",4.8,(5000+)
"YOGA, PILATES",Harlem Yoga Studio,"44 W 125th St, Fl 3, New York",4.7,(5000+)
PILATES,Ellie Herman Studios,"1304 8th Avenue, Brooklyn",4.8,(1000+)
"STRENGTH TRAINING, OUTDOORS",SurfSET New York City,"64 E 4th St, Location may be different than above. See class title & info below for location, New York",4.8,(5000+)
PILATES,Pilates Reforming NY,"1462 1st Avenue, New York",4.8,(5000+)
PILATES,Uptown Pilates,"404 Avenue of the Americas, 2nd floor, New York",4.7,(5000+)
YOGA,Asana Soul Practice,"411 Jefferson St, Hoboken",4.9,(1000+)
BARRE,Pure Barre,"178 5th Ave, Brooklyn",4.7,(5000+)
YOGA,UWS Yoga and Wellness,"75 W 85th St, New York",4.7,(5000+)
BOXING,CKO Kickboxing,"249 9th Avenue, New York",4.8,(1000+)
CYCLING,Flywheel Sports: Stadium Cycling,"351 Millburn Ave, Millburn",4.7,(1000+)
"PRENATAL, YOGA",Jivamukti Yoga Jersey City,"171 Newark Ave, Jersey City",4.8,(1000+)
STRENGTH TRAINING,Pvolve Studio,"415 West Broadway , Floor 2S, New York",4.7,(1000+)
STRENGTH TRAINING,HIIT BOX,"548 Union Street, Brooklyn",4.8,(1000+)
YOGA,Reflections Yoga,"227 E 24th St, New York",4.7,(5000+)
YOGA,Lighthouse Yoga School,"202 Grand St, Brooklyn",4.8,(1000+)
YOGA,Loom Yoga Center,"783 Driggs Ave, Brooklyn",4.7,(1000+)
"YOGA, STRENGTH TRAINING",Momentum Fitness,"246 Columbus Ave, New York",4.8,(5000+)
YOGA,Bikram Yoga Rye Brook,"200 S Ridge St, Rye",4.8,(1000+)
PILATES,Pilates Habitat,"192 3rd Ave, New York",4.7,(5000+)
YOGA,SOLID GOLD YOGI,"20 Wyckoff Ave, Brooklyn",4.9,(1000+)
YOGA,Asana Soul Practice,"124 1st Street, Jersey City",4.8,(1000+)
CYCLING,AQUA Studio NY,"78 Franklin St, New York",4.7,(5000+)
GYM TIME,Club Metro USA,"525 Washington Blvd., Jersey City",4.7,(1000+)
BOXING,Throwdown NYC,"3 E 17th St, New York",4.7,(5000+)
YOGA,Pavana Yoga,"251 1st St, Hoboken",4.7,(1000+)
YOGA,ISHTA Yoga,"56 E 11th St, New York",4.7,(5000+)
YOGA,ALO Yoga,"96 Spring Street, New York",4.7,(1000+)
STRENGTH TRAINING,The Foundry,"119 W 23rd St, 3rd Floor, New York",4.8,(1000+)
DANCE,PMT Dance Studio,"28 W 25th St, 2nd floor, New York",4.8,(1000+)
STRENGTH TRAINING,Workout Factory,"5-25 46th Ave, Long Island City",4.8,(1000+)
YOGA,Life In Motion Yoga,"2744 Broadway, New York",4.6,(5000+)
